author,text,likes,published_at
@LailiPonsel-gq3cb,Kapan review hp seri tecno camon min?,0,2026-04-13T08:53:36Z
@bobbyhendriktepasjunior7434,"keliatan sedikit lagi tadi harganya pas infoin kameranya di websitenya, wow banget sihh mid range nya",0,2026-04-13T08:29:17Z
@Linawati-x7w1h,Kalau ada edge lebih keren lagi,0,2026-04-13T08:28:38Z
@Mode_T4K,Smpai saat ini ak kok masih pakai nenek moyangnya aja A52 😂😂😂😂😂.......,0,2026-04-13T08:24:46Z
@HeriKurniawan-do6is,"Saya mantan pengguna samsung a54, ketebalan dan panas nya bikin gak nyaman di pegang lama.  Buget 6 jutaan ambil ip 13 basic saja yg second. Jauh lebih wortit",0,2026-04-13T08:22:24Z
@adlybaber5897,mesin panas ngak bg,0,2026-04-13T08:18:59Z
@dishhollic,"Kmarin waktu A56 keluar,ada yg bilang mending tunggu A57,sekarang A57 keluar mungkin mending nunggu A58 sekalian,gitu aja trs menerus 😅",0,2026-04-13T08:02:59Z
@farizpratama83,"Yah tunggu A60 ajalah. Masih sama sama aja dengan A56, lebih maksain keluarin series baru aja rupanya 😆",0,2026-04-13T07:56:03Z
@fakihaw,BISMILLAH HP TERBAIKKK❤❤❤❤,1,2026-04-13T07:54:48Z
@azmilmustafa3316,Gak tau kenapa semenjak not3 saya langsung mati total. gara2 jatuh duluan layarnya. Dari itu saya trauma beli si SAMSUL ini,0,2026-04-13T07:46:39Z
@TrafagarDwaterlau,Kak david infinix smart 20 bagus kah?,0,2026-04-13T07:25:20Z
@miftahparid5573,Kemampuan ane cukup a15 4g❤,1,2026-04-13T07:10:27Z
@masugo_id,andaikan compact sizenya saya bakal gas,0,2026-04-13T07:02:52Z
@akirayuki3038,"Coba bahas masalah jaringan Bang, bandingin hp versi US dan versi Indonesia.
Aku cari cari yang bahas versi US mmWave dan versi standard di channel Indonesia kok belum nemu.",0,2026-04-13T06:26:17Z
@zaronjamil,user A52s yg menonton review ini : 🤔,0,2026-04-13T06:25:05Z
@BabyQute,Sisamsul kenapa jir 😹,0,2026-04-13T06:14:29Z
@hinatachan8731,Masih pake A51 😊,0,2026-04-13T06:02:27Z
@Xlr820_,Bang nama wallpaper bunganya apa,0,2026-04-13T05:58:31Z
@syavii_cr7,"Tetap lebih keren yg a55, a54, a35, krna di bagian kameranya tdk ada bingkai, sukanya sma smsung krna letak kameranya bergilir, berbaris dn ukurannya biasa aja, gak kyk android lainnya yg besar kayak mata dajjal 😂😂😂",0,2026-04-13T05:31:08Z
@muhammadilhamrobani7042,Scamsung overpriced masih aja dibela LOL,0,2026-04-13T04:47:26Z
@muhammadilhamrobani7042,Channel gaje terlalu bias gak detil,0,2026-04-13T04:46:59Z
@Warto_Bougel,Bahas VIVO Y31D PRO DONG,0,2026-04-13T04:37:58Z
@JaiBingitz,Aku suka cip setnya dan cameranya yg cerah.,0,2026-04-13T04:36:20Z
@damdami658,"Doain aku bisa beli hp ini gaes, Amin 😂",0,2026-04-13T03:40:01Z
@setyopambudianto877,"Di 2026 ini masih pake samsung A52 4g
Minus backcover nya copot😂",0,2026-04-13T03:37:05Z
@fjsolossa29,Masih setia di a52s sama s23. Untuk A57 kayanya skip dulu deh.,1,2026-04-13T03:29:50Z
@nealdoalexander5262,"Nonton video ini di samsung a52, beli di 2022, samsung a5 series emang bukan buat semua orang sih, kalo menurut sya buat orang yang emang suka pake samsung dan butuh hp all-rounder aja, aftersales cukup mudah, dan bukan yg geek soal feature dan specsheet😅",0,2026-04-13T03:23:54Z
@obeadsaid.a3737,"The end of samsung,, seri ini sudah tidak worth sama sekali,, wkwk",0,2026-04-13T03:13:58Z
@Haholomon,huawei mate 80 pro,0,2026-04-13T02:45:21Z
@aiafriyanti2882,Gue yang masih setia sama samsung galaxy A51 😂,0,2026-04-13T02:39:03Z
@Shortspark-t2k,Nonton pakai A56 😂,0,2026-04-13T02:38:43Z
@gilbartara,"Udah seri 7 aja, seri 1 masih baik2 aja, sering jatuh, renang air pantai. Gokil A5 series",0,2026-04-13T02:16:59Z
@fahrurrozi1589,"Ada apa dengan samsung a05,a06,a07 sering gak bisa di sentuhhh padahal hp baru beli",0,2026-04-13T02:12:38Z
@Republik_Spin,"Samsung ""Terllu nyaman duduk dizona Aman"" .
Sedikit inovasi, cm ganti naik chipset 1 step aj setiap seri.
BOSAN SUUUNG SAMSUNG.",0,2026-04-13T02:07:45Z
@satriafu867,"A57 Di kritik di anggap gak upgrade dan mahal, 
tpi tetap aja samsung top global, gmna kalau di imbangin  samsung ya wkkwkw",0,2026-04-13T01:27:55Z
@hapis_alfiansyah,"mau sejelek apapun speknya, seminim apapun upgradenya dan over price banget pun, samsung akan tetap punya tempat dihati penikmat one ui yg akan tetap membeli nya.
karena yg mereka cari adalah experience dari one ui yg tidak didapatkan di brand lain",0,2026-04-13T01:17:50Z
@blackjack7761,"🔥Halo Bang, Tolong Buatkan Review HP Android Menengah Bawah yang cocok untuk MIDI (Two Way) untuk disambungkan dengan keyboard synth, untuk produksi musik.
Makasih Bang.",0,2026-04-13T01:09:17Z
@oliviarr-kim,"aku masih stuck di A20s, pemakaian dari 2021, lg nabung buat beli ip 17 pro max 😂😂",0,2026-04-13T00:15:58Z
@kojerjeriko2190,giveaway bisa x bang buat orang yg cuma bisa nonton pake hape kentang ini 😅,0,2026-04-13T00:12:45Z
@RAJANUSANTARA-2025,Lain kali unboxing hp realme c71 bang,0,2026-04-12T23:08:29Z
@ArataAditya,"Upgradenya bikin turu
Harganya bikin tangi😂😂😂",0,2026-04-12T23:02:13Z
@mohammadfahmiabudujana3459,Review Tecno camon 50 bang david,0,2026-04-12T22:09:50Z
@nerssukaroblox,Infinix gt 50 pro bang,0,2026-04-12T21:24:15Z
@MuhammadSalinn-h1l,Tekno camon 5 bg,0,2026-04-12T20:17:14Z
@sakratogisiregar6397,Kok samsung skrg jadi serba nanggung ga kayak brand2 lain,0,2026-04-12T19:41:05Z
@FarmSatu-p5t,Tetap Samsung paling bagus..disamping awet puluhan tahun..cryto wallet saya dari tahun 2010 masih tersimpan awet sampai sekarang,0,2026-04-12T19:18:36Z
@rindaseptianti5432,"Tolong semuanya semangatin gwehhhhhh, gw baru aja beli samsung inihh. Dari user iphone ke samsung lagi. Jangan pada nakut nakutin dah komennya. Soalnya ini dibeliin mau beli iphone lagi pada naek semua harganya😂😢😢😢",0,2026-04-12T18:31:47Z
@dreafitra,masih nyaman nonton ini di samsung A51 😂,0,2026-04-12T18:30:13Z
@Nexonnn77.,Review Red magic 11 pro plus golden saga bang,0,2026-04-12T17:55:29Z
@HarpaxA,"@12:57 Setuju, dari jaman S20 FE vs A51, saya selalu pilih S2x FE drpd A5x",11,2026-04-12T17:41:13Z
@mevlana705,Masih pake M20 it works bro,0,2026-04-12T17:38:55Z
@HarpaxA,"@7:22 Ada yg ketinggalan... TIDAK ada chargernya, TIDAK ada chargernya, TIDAK ada chargernya 😂",1,2026-04-12T17:34:22Z
@petapagenit6093,liat ni orang cuman buat pengantar tidur🗿,0,2026-04-12T17:30:22Z
@widyaayi3113,Riview barang aneh plis,0,2026-04-12T17:25:57Z
@Sennaxaf,Bikin rekomendasi Sepiker 1jt dong bg,0,2026-04-12T17:18:51Z
@giaasa5511,Samsung a37 5g bang,0,2026-04-12T17:04:31Z
@alivikri7753,"Masih nyaman sama A52S 5G 🤣
Belum ganti² dari awal rillis sampai sekarang. Awet dan juga belum ketinggalan banget masih oke semua fitur2 nya",0,2026-04-12T15:59:36Z
@Smes1196,"Mahal bro.., bedanya dikit doank ama A 56...😂😂😂",0,2026-04-12T15:57:26Z
@SultanStevens,Oppo reno 15 pro max 5g kapan di review bg??,0,2026-04-12T15:51:38Z
@Inhibition24,"Paling gak mau dengan hp fomo atau hp dengan bnyak yg gunain . Aku milih motorola , gk terlalu bnyak yg gunain dibanding brand2 fomo",0,2026-04-12T15:49:13Z
@mohammadnoorthohir3926,"Aku nonton pake A56 12/256 hasil war launching tahun lalu setelah hijrah dari A54 8/256, Alhamdulillah untuk pindah datanya enak banget, dan Alhamdulillah sudah sangat mencover kegiatan saya yg cuma sosmedtan 😅, apalagi pake ekosistem Samsung yg lain, dijamin betah gaes, semoga awet, sampe jumpa 5 tahun kedepan lah untuk upgrade lagi.",0,2026-04-12T15:48:03Z
@adribogoshifeng,Antara samsung A57 sama iphone 14 mendingan yang mana bang? Masih bingung,0,2026-04-12T15:46:04Z
@btrapineditor1011,"lnfinix 50 GT bang🙏
(2026)",0,2026-04-12T15:45:55Z
@Ardikapppppp,"Sy pakai Samsung A52S 5G, terus upgrade ke A55 yang masih saya pakai. Nanti rencana beli lagi kalau masih oke ganti jadi A58 atau A59, setiap 3-4 tahunan ganti A",0,2026-04-12T15:43:00Z
@anglersangkut,"Kesimpulannya,beda tipis aja sama a56,, dengan harga 7 sampai 8 juta mending beli samsung s25 fe",0,2026-04-12T15:36:01Z
@rohadichote465,"dari 2021 pake samsung a02, sekarang udah 5 tahun baru ganti ke v40. biarpun v40 lebih di atas a02 tapi tetep aja menurut saya lebih nyaman pake samsung secara kualitas jangka panjang",0,2026-04-12T15:34:36Z
@anglersangkut,"Akhirnya di review juga samsung A57,terimakasih abangku ❤",0,2026-04-12T15:21:13Z
@casperdisini,Masih setia sama samsung a52 yg blum 5g bang.. blum mampu updet,0,2026-04-12T15:13:13Z
@Bethel099,"13:11 apakah terdengar familiar guys? 🤭

Kok kayak strategi price ladderingnya Apple ya? 🤭🤭🤭

once again, mock but copy. Dah brp kali Samsung ini jilat ludah sendiri mulu 😂",0,2026-04-12T15:06:03Z
@rdvxander,Kalau milih dari segi kamera fitur kamera dll lebih worth it hp ini atau Poco X 8 pro max?,0,2026-04-12T15:06:00Z
@Bethel099,"Hape sekarang emang upgradenya incremental dikit2 aja. Udah lewat smartphone boom. Ganti hape kalau emang perlu aja, biar upgradenya berasa hehe. A57 kalau dari A52 lumayan kali ya 🙈",0,2026-04-12T14:58:10Z
@gracewang1805,"kcintaan bgt sama samsung A series dr th.2018 yg jmn a6+
skrg hrgnya behh naik bgt yaa dgn fitur yg gitu2 aja",0,2026-04-12T14:52:55Z
@ojil1706,Mending a56 spek ga beda jauh,0,2026-04-12T14:43:58Z
@FAYDER91,"Stress, wkwkwkwkwk,. Penasaran masih ada yg beli kah? Series S nya berapaan dong ini samsung, wkwkwkw",0,2026-04-12T14:40:58Z
@GofarTalk,A54 lompat ke S24fe,0,2026-04-12T14:35:30Z
@muchamadlukmanchakim8715,"Udah sering gonta ganti HP aman, giliran ganti samsung dpt setahun udah melembung batreinya",0,2026-04-12T14:30:05Z
@oisgrame,"Please, review Poco pad M1 dong mas davidddd🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",0,2026-04-12T14:29:01Z
@dedyprasetiyo7735,"Yahhhh gt doang, w pegang A56 aj gt2 doang, B aja nih mlah di ikuti B aja, hadehh",0,2026-04-12T14:27:58Z
@FaqihFaqih-iu6ii,A56 aja blum kebeli udah keluar A57 aja,0,2026-04-12T14:26:03Z
@AbdelSukaNovel,Infinix gt 50 kpn?,0,2026-04-12T14:16:57Z
@user-js1eq9zl1u,Bang riview hp Oneplus ace 6+ pliss emang bener sebagus itu??,0,2026-04-12T14:15:53Z
@mogu_mogu-u6u,"Walopun gw ga pernah pake samsung, 
Tp buat ortu sama pasangan selalu gw beliin samsung,
alesan nya ya one ui, dan buat daily use normal sangat aman",0,2026-04-12T14:10:52Z
@alfinn2998,"Bjir 8 jeti, mending ambil s24 fe aja wkwkwkw",1,2026-04-12T14:03:55Z
@hermawan7045,"Meski gak beli, ngrasa asik aja lihat reviw smartphone kek gini.. 
Sekarang masih setia makek vivo v29. Sebelumnya pakek opo f11 dah hmpir 5thun akhirnya rusak  jug. Mudah""an yng in bisa 5thun juga",0,2026-04-12T13:56:04Z
@Feryfardianto17,Masih stay dengan samsung a52 😊,0,2026-04-12T13:55:15Z
@motoran_healing,Nonton masih di Samsung M21 🫠,0,2026-04-12T13:54:18Z
@dimas_yudiantz6395,Masih pakai A54.. 😁,0,2026-04-12T13:52:12Z
@agussopyan6303,Nonton video ini dari samsung galaxy A51 (2020),0,2026-04-12T13:49:42Z
@AnggitNugroho-j5v,masih pake a54,0,2026-04-12T13:47:36Z
@hilyatijuliana5101,Nyimak aja gue 😂,0,2026-04-12T13:08:26Z
@PunkSolidate,"Pengin uograde, udah 3 generasi tertinggal.",0,2026-04-12T12:48:58Z
@sitikhanifah3755,bang gw mau beli a26 tp nunggu u review dulu biar gw ngerti speknya😭😅,0,2026-04-12T12:48:28Z
@PannPqnn,udah lama ga main misteri box ni bang,0,2026-04-12T12:42:32Z
@DavrizDiecast,Nonton pake a54 😅,0,2026-04-12T12:42:11Z
@DadinUdin-y8r,Nice,0,2026-04-12T12:41:37Z
@dodisyahwani2630,"Samsung spesialis hp panas ga sih, ini aku pake a52s juga panas ga nyaman di tangam, apa lagi kalau di gunain siang, buka tiktok, fb, ig, doang karna butuh cahaya aga tinggi di siang hari alhasil panas ga nyaman di tangan. Apa lg habis itu anak vc beuh auto ga bisa lama vc nya dan harus di matiin dlu opsi selanjut nya karna super hoooooot. Jujur ga nyaman sama samsung dengan saya yg banyak diem di luar ruangan",0,2026-04-12T12:33:33Z
@nurulha17,Tim yg ganti hp klo bener2 dah rusak 😂,0,2026-04-12T12:28:20Z
@TheFront99,"hp mid range untuk kamera dan video terbaik klo dari vivo v series lebih bagus mana antara v50 5g, v60 5g, v60 lite 5g atau v70 fe 5g? sebenarnya ane mau beli reno 14 5g, tapi barangnya udah gak ada",0,2026-04-12T12:25:33Z
@saveiro_67,"Bg coba rivew nubia neo 3 5g, masih agak ragu kalau mau beli, moga di buatin😅",1,2026-04-12T12:22:54Z
@sopian5577,Samsung ku masih awet udah 8 tahun blum di bongkar  yaitu samsung galaxy j6,0,2026-04-12T12:16:40Z
@Empty_Void01,"Bang, kok gak review hp OnePlus lagi",1,2026-04-12T12:12:07Z
@fatimahrahma3076,"masih pake a32 sampe skrg. dari kapan hari mau bgt upgrade ke a56 nunggu harga turun pas a57 keluar, ternyata masi blm kebeli jg😮‍💨😮‍💨",0,2026-04-12T12:11:37Z
@RifkiIkki-x1z,buatin versi laptop bang buget 5 jt,0,2026-04-12T12:10:28Z
@Takbir_season2,Bg cobain infinix note 60 ultra,0,2026-04-12T12:09:07Z
@Takbir_season2,Bg cobain infinix note 60 ultra,0,2026-04-12T12:08:50Z
@Takbir_season2,Bg coba infinix note 60 ultra,0,2026-04-12T12:08:20Z
@alimjuventini8777,GK gairah bgt gw bang liat tempat camera nya 🫠,0,2026-04-12T11:59:46Z
@fysh5489,"Damn bro 2026 layarnya masih belum simetris? Bad deal banget sumpah, harga naik masih di kelas midrange, sampah. Diskriminasi korea",0,2026-04-12T11:40:11Z
@princenouval05,Nunggu harganya smpe 2jt an,0,2026-04-12T11:37:37Z
@haikalaang,"bang, coba Spil"" rekomendasi Thinkpad second dari yang maling murah sampai yg paling mahal",0,2026-04-12T11:35:50Z
@arifantoni6318,bang ga review camon 50 pro 5G,0,2026-04-12T11:32:55Z
@mariatachen2884,Mumettttt  sm type gadget,0,2026-04-12T11:21:15Z
@muhromizacky1917,"masi pake a52s dan masi enak"" aja",0,2026-04-12T11:20:27Z
@FirdausSykes,ganti baju doang ini mah aslinya A56 wkwkwk tapi kalo tetep paling laku sih aneh banget😂,0,2026-04-12T11:19:21Z
@Ikihendra,"Samsung seri A sekarang gak ada perubahan kamera...selalu Main Cam, Ultrawide, Macro...knp gak dikasih lensa Telephoto buat gantiin lensa Macro..?? Jujur aja aku bersyukur banget punya Samsung A72, satu2 nya hp seri A dengan lensa Telephoto..",0,2026-04-12T11:16:33Z
@InahTarsinah-d1m,Masih stay dengan samsung A54,0,2026-04-12T11:05:35Z
@waffly911,Samsung Smartphone Yahudi,0,2026-04-12T11:05:09Z
@ZaidRahman-c3u,Kapan Tecno camon 50 Ultra,0,2026-04-12T11:04:41Z
@abelimanuel1545,mending langsung upgrade ke FE wkwk,0,2026-04-12T11:04:20Z
@boy_arif24,Gue masih pake Samsung galaxy a12 udah jatuh beberapa kali dan kecemplung bak mandi masih aman cuman agak lemot aja sekarang kalau buat buka aplikasi,0,2026-04-12T11:02:58Z
@puspaae,review tecno camon 50 dong,0,2026-04-12T10:56:47Z
@manasayatahusayakanikan4797,"Gw pake seri a52 2021, sampe sekarang masih lancar dan jarang lag, memang sebagus itu samsung a5 series, harga gk terlalu mahal dan masih terjangkau",0,2026-04-12T10:54:38Z
@BRO_NALDINHO_10,"Bisa di bilang a57 ini a56s nya samsung, yg mau upgrade ke a5series besel tipis punchole kecil layar enak di lihat ya jawabannya a57😅",1,2026-04-12T10:40:38Z
@andhikaniku9833,Pake S20 ultra di 2026 aja masoh enak,0,2026-04-12T10:38:21Z
@arhun310,Samsung dgn brand lain itu  ibarat mobil honda dibandingin Toyota Dll..interior pelit tapi gengsi tetap Top..ini masalah nama brand..nama samsung tetap top,0,2026-04-12T10:35:42Z
@ndhruwo,"Gw masih aja disini, bareng A52s 😢 ....",0,2026-04-12T10:30:21Z
@AhmadSonjaya-f1h,"Samsung UI nya paling nyaman, make dari seri Young sampe sekarang pake seri A, tapi..untuk upgrade kali ini nahan dulu. Mungkin kalo kapasitas baterai di tambah jadi 7000mah auto ganti dari A55 ini ke A57",0,2026-04-12T10:27:40Z
@Nature-k2l4z,Bang coba ripiw  Tecno camon 50 pro 5G 🗿,0,2026-04-12T10:25:47Z
@hpcijay_apura0055,Ada my bini,0,2026-04-12T10:20:18Z
@kamiluddin3488,Bang kapan bahas Tecno camon 50 pro 5g,0,2026-04-12T10:20:10Z
@ardiap3575,A56 masih oke ni,0,2026-04-12T10:17:08Z
@prakussosetiady,Maaf mas klau sama motorola 60 fusion bagus mana mas,0,2026-04-12T10:16:47Z
@Amat-z7o,Samsung = Honda 😂,0,2026-04-12T10:14:59Z
@Lexia1231,bg cek email dong bg . soal keluh kesah samsung bg,0,2026-04-12T10:09:43Z
@Ibrahimhabibi-c8v,bang review tecno spark 40 pro+,1,2026-04-12T10:03:26Z
@ucihasasuke6102,Tetep vavorit di samsung not 105g,0,2026-04-12T10:03:08Z
@aldeblue6219,"Design kamera belakang tetap lebih baik yang a56 sih

Bener banget kalau 8 juta mending beli samsung s25 FE",0,2026-04-12T09:58:43Z
@BondonKopet-u1l,7:00 5k mah tu kalau Samsung biasanya tipical. Jadi batre aslinya biasanya GK nyampek  5k palingan 4830. Jadi GK heran misal merasa batrenya kok cepet habis,0,2026-04-12T09:56:51Z
@cahyonosigitwaskito1098,A53 5G hadir dan gak mau ganti 😂,0,2026-04-12T09:55:54Z
@irjafirjaf,Yaudah a56 aja dulu. Mungkin ganti kl udah a60. Sukur2 jadi s ultra sekian pas a56nya dah renyek,0,2026-04-12T09:37:56Z
@albarsychanel5131,Masih pke Samsung M12,0,2026-04-12T09:34:43Z
@dyaa2532,"Kak, review in dong tv xiaomi A pro Qled 55inch",0,2026-04-12T09:05:31Z
@mdianpermana8754,"Jujur, hampir 3 tahun pake Samsung galaxy A54 awet banget. Pemakaian normal dan ya suka sama ui dan lain²",0,2026-04-12T08:59:59Z
@dandimuhammadyusuf5433,Mending poco x8 promax bang,0,2026-04-12T08:57:03Z
@chaidar1923,"gatau kenapa, samsung tuh diliatnya menarik. salah satu HP paling estetik",0,2026-04-12T08:54:16Z
@zeromistake999,samsung brand overpriced wkwkwk kelebihannya cm update software panjang,0,2026-04-12T08:45:56Z
@zeru-f20,"bang david, Udah lama gak review laptop, sesekali review laptop dong",0,2026-04-12T08:42:58Z
@ArkaSatrio-lo1gt,Nonton ini make hape samsung note 10 garis layar ada 2😊😊,0,2026-04-12T08:41:28Z
@vvoux,"Samsung ini hp2 budgetnya emang keliatan b aja spek2nya ketimbang hp lain. Tapi tetap kalau mau android selalu milih samsung lagi. Hpnya badak banget soalnya, beli hp samsung harga sejutaan pun aja tahun 2020 masih hidup sampai sekarang wkwk",0,2026-04-12T08:39:55Z
@paschalismauliancharvalho,Bang bahas Ikko Mindone Pro 🎉,0,2026-04-12T08:14:12Z
@pangerankodok5279,"Gua masih pake A14 , ampe nih ari, lancar2 aja..body sama aja kek A57",0,2026-04-12T08:13:16Z
@aykugram9725,review infinix note 60 ultra pininfarina dong bang,0,2026-04-12T08:11:50Z
@manlovenine19,Kalo kamera msh lbh bagus kameranya oppo sih,0,2026-04-12T08:10:47Z
@awfaelabrar,Ada fitur app lock ga si di galaxy A5 series ini?,0,2026-04-12T08:01:58Z
@SFYI99,"Lihat di official samsung hrganya 7,6-7, 8 klo gak salah. Ya mending nyafi ip 14 gak sih klo gtu",0,2026-04-12T08:00:03Z
@Ryogi_Pinem,Nonton pake A55. Ibarat karisma dan supra x 125 sih. Beda tipis doang 😂,0,2026-04-12T07:54:59Z
@yessyambar,Nonton A57 dengan A32 wkwkwk,0,2026-04-12T07:44:54Z
@ujiningtyaspurwaningsih-nf9om,"Bg coba review hp tank 4 pro, semoga dibuatin😊",0,2026-04-12T07:43:27Z
@KEANDARU5758,"kyk vario 150 ke 160, sabar dikit ke S 25 FE😃",0,2026-04-12T07:41:21Z
@xiaominote4723,Makin lama hrg makin jadi Sam pah 😅,0,2026-04-12T07:38:27Z
@mochamadikbal7849,Masih di a54,0,2026-04-12T07:35:16Z
@CVTrioJayaSentosa,Kalo harga 4jt ada rekomen yang enak buat main game pubg dan batre gede ngga koh?,0,2026-04-12T07:28:58Z
@zainulwoy92,"Intinya jangan tergiur kalau memang tidak terlalu penting atau hanya gaya2an,KARENA SUNGGUH NGIKUTIN DUNIA TECNOLOGI menguras isi kantong mu.😅😅",0,2026-04-12T07:24:21Z
@Umar_Faruq313,Review honor 400 smart 5g,0,2026-04-12T07:19:01Z
@Si_Kunyot,Bg review Iqoo 15 ultraaaaaa🎉🎉🎉🎉,0,2026-04-12T07:16:35Z
@Kamisadto,"kayanya emg samsung main aman di serie 7nya, nunggu optimalisasi di serie 8 aja",0,2026-04-12T07:04:08Z
@yogirahman1525,"Udah 2× kali beli samsung seri S, 2 tahun pemakaian Kendalanya selalu greenline Hadeh.saya pake S 20 terakhir seri S23 sama penyakitnya greenline",0,2026-04-12T06:59:43Z
@KhumaAuraa,Waktu beli A56 sempet ragu krn A57 mau launching tp akhirnya aku memilih A56 daripada A57🤣,0,2026-04-12T06:58:03Z
@goplaychnl1880,Gue milih samsung Galaxy young deh 😂,0,2026-04-12T06:56:48Z
@MuhammadMukhlisDzaki-zs6db,P,0,2026-04-12T06:44:02Z
@mazzzoery,Tecno camon 50 pro 5G bg,0,2026-04-12T06:40:13Z
@burungkucica,"Tetep tim A55, harga paling worth...mana masih bisa sdcard",0,2026-04-12T06:32:14Z
@dipaerial,gw dari samsung a36 ke s25fe,1,2026-04-12T06:15:35Z
@AiNursyamsiah1,Yang masih pake a52s mana suaranya apakah sudah ada keluh kesah kah?,0,2026-04-12T05:46:32Z
@irfanelektronik5606,Upgrade B aja harga jauh beda sama A56😂,0,2026-04-12T05:42:59Z
@HariAnto-sg8rf,Tim nonton kaga beli ☺,0,2026-04-12T05:41:19Z
@AzkaAzfari-x4v,Bang coba riview Infinix smart 20 plis notice,0,2026-04-12T05:30:03Z
@AruulGood1,"hallo bangg, cobaa dong bikin perbandingan poco f7 pro 5g sama x 8 pro max",0,2026-04-12T05:14:26Z
@agungsutisnanugraha1967,Yg upgrade gede cuma harga doang😂,0,2026-04-12T05:05:00Z
@SAN_DIII,KENAPA DAVID GAK PERNAH TEST SPEAKER HP SAMSUNG??,0,2026-04-12T04:53:09Z
@Negeri_Antah_Berantah,"Percayalah, semahal mahalnya lu beli hp dan merek, berujung di tawar 20rb sama kang rongsokan 😂😂😂😂",0,2026-04-12T04:52:57Z
